10000 61731
1053 8879 0.01589
1052 2265 0.01895
1052 2491 0.01044
1052 3143 0.01751
1052 4334 0.00829
1052 4502 0.00696
1052 4606 0.01310
1052 6306 0.01019
1052 6463 0.01139
1052 6689 0.01074
1052 6763 0.00974
1051 1182 0.01710
1051 2961 0.00739
1051 3738 0.01584
1051 5502 0.01917
1051 6080 0.01645
1051 6109 0.00988
1051 7940 0.01837
1051 8182 0.01521
1051 8400 0.01906
1051 9680 0.01750
1050 1890 0.01452
1050 2122 0.00874
1050 2464 0.01373
1050 3570 0.01967
1050 4643 0.01027
1050 6606 0.01328
1050 6622 0.01869
1050 6693 0.01955
1050 6901 0.01804
1050 9629 0.00760
1049 2025 0.01928
1049 2384 0.01207
1049 5019 0.00615
1049 5982 0.01274
1049 6270 0.00930
1049 6919 0.01302
1049 7289 0.00894
1049 8682 0.01470
1049 9072 0.01188
1048 1054 0.01135
1048 1454 0.01901
1048 2792 0.00263
1048 4471 0.01337
1048 6686 0.01802
1048 6855 0.01949
1048 8353 0.00866
1047 2497 0.00789
1047 3438 0.01761
1047 3722 0.01261
1047 5057 0.00410
1047 5755 0.01186
1047 6293 0.00902
1047 8748 0.00893
1047 8772 0.01883
1046 2405 0.00272
1046 2821 0.01727
1046 5242 0.00301
1046 6018 0.00918
1046 6135 0.01604
1046 6557 0.00117
1046 7956 0.01834
1046 8594 0.01450
1046 9033 0.00552
1046 9086 0.01801
1045 1623 0.01411
1045 3411 0.00308
1045 5156 0.00576
1045 6010 0.01317
1045 6682 0.01464
1045 7021 0.00296
1045 8607 0.01421
1045 8953 0.00856
1045 9835 0.01134
1044 1254 0.01709
1044 3535 0.01982
1044 3969 0.01823
1044 4206 0.01151
1044 4470 0.00607
1044 5758 0.00749
1044 6795 0.01094
1044 7167 0.01966
1044 8794 0.01503
1044 8820 0.01788
1044 9349 0.01549
1044 9487 0.01734
1043 3131 0.00941
1043 3860 0.00835
1043 4513 0.01651
1043 5327 0.01603
1043 5622 0.01949
1043 5906 0.01191
1043 9275 0.00300
1043 9401 0.01382
1042 2410 0.01883
1042 4520 0.01906
1042 4523 0.00999
1042 4886 0.01217
1042 6114 0.00463
1042 6122 0.00742
1042 6362 0.00844
1042 6446 0.01644
1042 7073 0.01611
1042 7761 0.00489
1042 9925 0.01909
1041 2456 0.00913
1041 3055 0.01779
1041 5305 0.01030
1041 6379 0.01317
1041 7667 0.01261
1041 8414 0.01167
1041 8482 0.00766
1041 8609 0.01847
1041 9156 0.01542
1040 2262 0.01085
1040 2775 0.01107
1040 3129 0.01126
1040 4171 0.01836
1040 4537 0.00653
1040 4735 0.01917
1040 6208 0.01444
1040 7530 0.00439
1040 7588 0.01626
1039 2611 0.01696
1039 2762 0.00656
1039 3183 0.01441
1039 3493 0.01883
1039 3924 0.01680
1039 4252 0.01388
1039 4273 0.01715
1039 4491 0.01510
1039 4703 0.01840
1039 5497 0.00800
1039 6692 0.01101
1039 7888 0.01566
1039 8259 0.01098
1039 8363 0.01939
1039 8369 0.01388
1038 1710 0.01796
1038 1831 0.01972
1038 3017 0.00277
1038 3435 0.01772
1038 3800 0.01679
1038 5420 0.01376
1038 6343 0.01311
1038 7617 0.00043
1038 7993 0.01725
1038 8074 0.01047
1038 8183 0.01793
1038 8510 0.01545
1038 8665 0.01814
1038 9024 0.01961
1038 9274 0.00362
1038 9284 0.00960
1038 9863 0.00448
1037 1307 0.01424
1037 1613 0.00948
1037 2807 0.01351
1037 3374 0.01491
1037 3951 0.01737
1037 4949 0.01050
1037 5106 0.01466
1037 6138 0.00962
1037 9423 0.00925
1037 9513 0.00795
1037 9958 0.00540
1036 2023 0.01407
1036 2482 0.01487
1036 2695 0.01888
1036 2905 0.00988
1036 3624 0.01713
1036 4623 0.01726
1036 4750 0.01823
1036 5157 0.01613
1036 5270 0.00825
1036 5281 0.01218
1036 6318 0.01084
1036 7002 0.01354
1036 7270 0.00998
1036 7298 0.01789
1036 8118 0.00484
1036 8798 0.01701
1036 8898 0.00741
1035 4012 0.01904
1035 5139 0.01803
1035 5688 0.01130
1035 6519 0.01735
1035 6554 0.01441
1035 7903 0.00448
1035 9799 0.01231
1034 1207 0.01471
1034 3883 0.01733
1034 4068 0.01978
1034 4117 0.00931
1034 4479 0.01243
1034 4752 0.01573
1034 4756 0.01511
1034 4977 0.01738
1034 5296 0.01477
1034 6819 0.01401
1034 6832 0.00216
1034 6858 0.01894
1034 7056 0.01321
1034 8534 0.01882
1033 1412 0.00935
1033 1885 0.01086
1033 2414 0.00653
1033 3523 0.01760
1033 3748 0.00546
1033 4141 0.00455
1033 5566 0.01841
1033 5739 0.01529
1033 6542 0.00393
1032 2110 0.01280
1032 4256 0.01318
1032 4915 0.01072
1032 5098 0.01192
1032 5219 0.01774
1032 5715 0.01608
1032 5809 0.01293
1032 6086 0.01648
1032 6513 0.01602
1032 6709 0.01601
1032 6939 0.01981
1032 7175 0.01504
1032 7229 0.01244
1032 7561 0.01899
1032 9256 0.01498
1031 1457 0.01366
1031 1878 0.01163
1031 2210 0.01250
1031 3467 0.00995
1031 5073 0.01681
1031 7117 0.01270
1031 7401 0.01441
1031 7422 0.01929
1031 8266 0.00750
1031 9468 0.01782
1030 1439 0.01705
1030 1454 0.01652
1030 1507 0.01433
1030 2658 0.01167
1030 2956 0.01859
1030 3772 0.01932
1030 4471 0.01258
1030 4538 0.00623
1030 6061 0.01342
1030 6684 0.01614
1030 6855 0.01057
1030 7182 0.00138
1030 9383 0.01439
1029 2607 0.01341
1029 3716 0.00400
1029 5944 0.01193
1029 7827 0.01227
1029 8162 0.01217
1029 8881 0.01837
1029 9078 0.01781
1028 1746 0.01988
1028 2105 0.01080
1028 3153 0.01206
1028 3559 0.01907
1028 4077 0.00827
1028 6448 0.01420
1028 7479 0.01816
1028 9308 0.01775
1028 9766 0.00970
1027 1960 0.01131
1027 3809 0.00963
1027 4161 0.00573
1027 4833 0.01577
1027 5315 0.01713
1027 7030 0.01620
1027 8450 0.00935
1027 9399 0.01964
1027 9549 0.01084
1027 9778 0.01845
1026 2734 0.01660
1026 3348 0.01774
1026 3791 0.00960
1026 3871 0.01402
1026 3984 0.01786
1026 5465 0.00747
1026 6107 0.01480
1026 7078 0.00654
1026 8301 0.00780
1026 8556 0.01919
1026 8785 0.01989
1025 2904 0.01842
1025 2980 0.01602
1025 3030 0.01366
1025 3565 0.01212
1025 4338 0.00881
1025 5029 0.01882
1025 5423 0.01674
1025 6155 0.02000
1025 6350 0.00455
1025 6652 0.00973
1025 7064 0.01835
1025 7753 0.01473
1025 8051 0.01512
1025 9572 0.01222
1025 9590 0.00023
1024 1118 0.01589
1024 2296 0.01688
1024 2761 0.00797
1024 2818 0.01675
1024 3976 0.00860
1024 4156 0.01598
1024 4583 0.01410
1024 5223 0.01245
1024 5425 0.01643
1024 6470 0.01828
1023 1303 0.01346
1023 2981 0.00685
1023 3070 0.01413
1023 3804 0.01643
1023 3866 0.00138
1023 4011 0.01309
1023 4656 0.00196
1023 5818 0.01382
1023 6167 0.01672
1023 7221 0.01646
1023 8376 0.01206
1023 8480 0.01508
1023 8588 0.01817
1023 9231 0.01660
1023 9709 0.01503
1022 1320 0.01891
1022 1421 0.00205
1022 2543 0.00984
1022 3111 0.01784
1022 3500 0.01861
1022 5348 0.01626
1022 5470 0.00996
1022 5629 0.01930
1022 6561 0.01781
1022 6827 0.01174
1022 7614 0.01784
1022 7856 0.01876
1021 2294 0.01982
1021 2764 0.01574
1021 2813 0.00603
1021 4128 0.01750
1021 4542 0.00871
1021 4581 0.00478
1021 4654 0.01600
1021 5894 0.01960
1021 8304 0.01553
1021 9600 0.00925
1021 9692 0.00834
1020 1136 0.01906
1020 1272 0.01992
1020 2107 0.01054
1020 2520 0.01033
1020 3474 0.00946
1020 4075 0.01106
1020 5694 0.01063
1020 6383 0.01601
1020 7249 0.01486
1020 7421 0.01911
1019 1256 0.01300
1019 1372 0.01851
1019 1914 0.00338
1019 2212 0.01748
1019 2435 0.00906
1019 2753 0.01167
1019 3037 0.01733
1019 7067 0.00614
1019 7379 0.01104
1019 7707 0.01379
1019 8688 0.00384
1018 1229 0.00433
1018 1404 0.01625
1018 2531 0.01812
1018 7760 0.01685
1018 8924 0.00686
1017 1306 0.01307
1017 1328 0.01713
1017 2006 0.01190
1017 2802 0.01611
1017 3826 0.01844
1017 3852 0.01056
1017 4561 0.00247
1017 4840 0.00794
1017 5047 0.01369
1017 5670 0.01405
1017 7356 0.01740
1017 7388 0.01675
1017 9969 0.01824
1016 1867 0.01525
1016 2814 0.01930
1016 3310 0.01031
1016 3352 0.01450
1016 6393 0.00782
1016 6583 0.01307
1016 8878 0.01862
1016 9935 0.01184
1015 1897 0.01172
1015 1996 0.00996
1015 2170 0.00586
1015 2213 0.01977
1015 2369 0.01740
1015 3256 0.01947
1015 4288 0.01875
1015 5693 0.01061
1015 7069 0.01737
1015 9115 0.00797
1015 9224 0.01826
1014 1810 0.01333
1014 2621 0.01803
1014 4350 0.01271
1014 6307 0.00675
1014 6708 0.01242
1014 6863 0.01826
1014 7526 0.01395
1014 7916 0.01070
1014 8745 0.01268
1014 9159 0.01439
1014 9978 0.01607
1013 1583 0.01657
1013 1669 0.00672
1013 1671 0.01243
1013 2878 0.01831
1013 3593 0.01032
1013 4079 0.01544
1013 5011 0.01736
1013 6115 0.01632
1013 6681 0.00533
1013 8905 0.01388
1013 9515 0.01454
1012 3097 0.01761
1012 4024 0.01527
1012 6057 0.01772
1012 8384 0.00297
1012 8446 0.01024
1012 9555 0.00106
1011 1660 0.01549
1011 2351 0.00848
1011 3812 0.01878
1011 4233 0.01930
1011 4815 0.00874
1011 4901 0.01191
1011 7503 0.01888
1011 8265 0.00890
1011 9773 0.01983
1010 1141 0.01327
1010 1274 0.01552
1010 1709 0.01829
1010 2501 0.01183
1010 3673 0.01738
1010 4382 0.01850
1010 4659 0.01208
1010 5027 0.01438
1010 6567 0.01567
1010 6924 0.01296
1010 7148 0.01148
1010 8407 0.01692
1010 8574 0.01043
1009 1388 0.01272
1009 1467 0.01006
1009 1713 0.01079
1009 1767 0.00532
1009 3349 0.01946
1009 4568 0.01890
1009 5010 0.01420
1009 5119 0.01839
1009 5842 0.01587
1009 8730 0.01463
1009 9637 0.01784
1008 1226 0.00983
1008 1819 0.01151
1008 3325 0.01940
1008 3692 0.01091
1008 3949 0.01439
1008 4497 0.01950
1008 5325 0.01390
1008 5679 0.01247
1008 6062 0.01959
1008 7170 0.01895
1008 7376 0.00333
1008 7725 0.00675
1008 7971 0.01592
1008 8181 0.01238
1008 9403 0.01774
1007 1938 0.00335
1007 2667 0.01548
1007 3370 0.01116
1007 3684 0.01237
1007 3800 0.01032
1007 3874 0.01710
1007 8510 0.01149
1007 9079 0.00724
1007 9791 0.01438
1007 9797 0.00826
1006 2366 0.01112
1006 3073 0.01554
1006 3755 0.01926
1006 5698 0.01406
1006 5701 0.00201
1006 6103 0.01983
1006 6345 0.00206
1006 7656 0.01807
1005 1582 0.01287
1005 1659 0.01031
1005 3894 0.00572
1005 4336 0.01804
1005 4504 0.01648
1005 4911 0.01893
1005 5086 0.01486
1005 7201 0.01891
1005 7472 0.01453
1005 8619 0.00872
1005 8785 0.01921
1005 9361 0.01399
1005 9400 0.01736
1005 9512 0.01587
1004 1133 0.01260
1004 3263 0.01492
1004 3781 0.00369
1004 3994 0.00745
1004 4203 0.01208
1004 4319 0.00561
1004 4423 0.00393
1004 5656 0.01080
1004 6251 0.00843
1004 6403 0.01564
1004 8370 0.01341
1004 9700 0.01968
1004 9922 0.01258
1003 1212 0.01060
1003 1245 0.00973
1003 1397 0.00639
1003 2211 0.01950
1003 3001 0.01308
1003 3782 0.01624
1003 3850 0.01509
1003 4000 0.01646
1003 4016 0.00932
1003 4120 0.01637
1003 4195 0.01124
1003 5850 0.00884
1003 8314 0.01261
1003 9336 0.00455
1003 9479 0.01643
1002 1114 0.00396
1002 1213 0.01776
1002 2145 0.01078
1002 2680 0.01630
1002 2913 0.01930
1002 3082 0.00208
1002 3423 0.01875
1002 4274 0.01440
1002 4362 0.00981
1002 5453 0.01383
1002 5612 0.01900
1002 6696 0.01120
1002 8113 0.01755
1001 5171 0.00686
1001 5283 0.01357
1001 6588 0.00640
1001 6865 0.01849
1001 7098 0.01603
1001 7693 0.01656
1001 7748 0.01858
1001 7820 0.01401
1001 7825 0.01624
1001 8318 0.01543
1001 9861 0.01244
1000 2211 0.00883
1000 2459 0.01011
1000 2510 0.01710
1000 3782 0.01296
1000 4914 0.00520
1000 5009 0.01096
1000 5458 0.01545
1000 5850 0.01744
1000 6049 0.01021
1000 7039 0.00300
1000 9334 0.01959
1000 9479 0.00918
999 1303 0.01798
999 3804 0.01453
999 4396 0.00576
999 5282 0.01162
999 5818 0.01935
999 6167 0.01461
999 6799 0.01739
999 7201 0.01705
999 8009 0.01297
999 8948 0.01047
999 9361 0.01847
999 9767 0.01727
998 1954 0.00426
998 2004 0.00257
998 3336 0.01260
998 4913 0.01626
998 5177 0.01563
998 5206 0.01993
998 6332 0.01712
998 6621 0.00264
998 6644 0.00400
998 7080 0.01339
998 7546 0.01450
998 8201 0.01353
998 8473 0.01228
998 9251 0.01562
997 1663 0.01369
997 1911 0.00711
997 2356 0.01206
997 3176 0.00566
997 4119 0.01152
997 4707 0.01836
997 4921 0.00792
997 5709 0.01628
997 5742 0.01791
997 9225 0.01310
997 9563 0.01420
997 9907 0.01362
996 1307 0.01587
996 1417 0.01068
996 1547 0.01084
996 1804 0.01575
996 2807 0.01476
996 5306 0.01759
996 7492 0.01840
996 8040 0.01012
996 8202 0.01306
996 8257 0.01835
995 1048 0.00653
995 1054 0.01307
995 1454 0.01272
995 2792 0.00914
995 4471 0.01243
995 4538 0.01815
995 5585 0.01513
995 6684 0.01909
995 6855 0.01911
995 8353 0.01488
995 9383 0.01822
994 1472 0.01435
994 2005 0.01412
994 2489 0.00209
994 2828 0.01101
994 5169 0.01337
994 5394 0.01240
994 5983 0.01895
994 6276 0.01828
994 7998 0.00484
994 8816 0.01102
993 1285 0.00949
993 1694 0.00486
993 1986 0.01784
993 4375 0.01131
993 6054 0.00856
993 6810 0.01667
993 7236 0.00953
993 7674 0.01928
993 8842 0.00926
992 1336 0.01760
992 1411 0.01995
992 2917 0.00498
992 3004 0.01626
992 3672 0.01991
992 3729 0.01715
992 5078 0.01152
992 6468 0.01016
992 6994 0.01749
992 7065 0.01500
992 7496 0.01095
992 8175 0.01757
992 9280 0.01562
991 1292 0.01056
991 1629 0.01569
991 2989 0.00848
991 4293 0.01644
991 4295 0.01975
991 4673 0.01398
991 5356 0.00666
991 7740 0.01329
990 1109 0.01650
990 1295 0.00360
990 3380 0.01094
990 3802 0.01891
990 3867 0.01750
990 5041 0.00513
990 5621 0.01228
990 6766 0.00682
990 8224 0.01583
990 9511 0.01711
989 2057 0.01781
989 2218 0.01813
989 2749 0.01454
989 3642 0.01628
989 3828 0.00958
989 4045 0.01976
989 4302 0.01207
989 4381 0.01368
989 4807 0.00581
989 8344 0.01117
988 1037 0.01649
988 1613 0.01625
988 2869 0.00984
988 3374 0.01898
988 3510 0.01096
988 4515 0.01386
988 4949 0.01531
988 5106 0.01734
988 6141 0.01718
988 7094 0.00506
988 7604 0.01006
988 9423 0.01107
988 9513 0.01469
988 9941 0.00539
988 9958 0.01360
987 2314 0.01881
987 2756 0.01248
987 2867 0.00570
987 3140 0.01680
987 4730 0.00853
987 5784 0.01392
987 5902 0.01590
987 5971 0.00549
987 6834 0.00912
987 7385 0.01466
987 8295 0.01742
987 9681 0.00507
986 1402 0.01642
986 2661 0.01585
986 3843 0.01596
986 3900 0.01205
986 5044 0.01710
986 5243 0.01948
986 5431 0.01194
986 6125 0.01707
986 7510 0.00946
986 8674 0.01703
986 9245 0.01463
986 9846 0.01500
986 9849 0.00556
986 9915 0.01990
985 1868 0.01761
985 3315 0.01457
985 4188 0.01186
985 4952 0.01531
985 5004 0.01528
985 6316 0.01129
985 8822 0.01386
985 9155 0.01715
984 2839 0.01026
984 3170 0.01126
984 3658 0.01892
984 4223 0.00479
984 4454 0.01248
984 4836 0.01795
984 6490 0.01972
984 6778 0.01158
984 7205 0.01986
984 8578 0.00795
984 8776 0.01021
983 1258 0.01687
983 1322 0.01061
983 1872 0.00527
983 2154 0.00970
983 2350 0.00930
983 4447 0.01470
983 5486 0.01394
983 5800 0.00425
983 6903 0.01629
983 7319 0.01501
983 7461 0.00742
983 8952 0.01818
983 9812 0.00437
982 1041 0.01161
982 2456 0.01502
982 7025 0.01751
982 7474 0.01882
982 7667 0.00115
982 7906 0.01724
982 8414 0.01998
982 8482 0.01252
982 8609 0.00798
982 9156 0.00555
981 3062 0.00974
981 3948 0.00897
981 4351 0.00843
981 4973 0.00051
981 6127 0.01300
981 8082 0.00225
980 1681 0.00420
980 2747 0.00105
980 3780 0.00452
980 4011 0.01754
980 4378 0.01660
980 5691 0.01371
980 6317 0.01062
980 6724 0.01901
980 7221 0.01808
980 7809 0.01170
980 7861 0.00195
980 8248 0.01929
980 9909 0.00992
979 1064 0.01387
979 1191 0.01208
979 1224 0.01753
979 2083 0.00866
979 3479 0.01660
979 5379 0.01154
979 5383 0.00617
979 5469 0.01022
979 5815 0.01153
979 6975 0.01518
979 7792 0.01749
979 8538 0.00498
978 1016 0.01686
978 1867 0.00833
978 3051 0.01596
978 3204 0.01413
978 3310 0.00900
978 3352 0.00262
978 5798 0.01232
978 6393 0.01737
978 7774 0.00701
977 1793 0.01806
977 2315 0.01348
977 2963 0.00953
977 3266 0.01438
977 3801 0.01746
977 4626 0.01420
977 4677 0.00103
977 4691 0.01783
977 5087 0.01997
977 5154 0.01187
977 6726 0.00901
977 6930 0.00985
977 9164 0.01863
977 9488 0.00729
977 9899 0.01628
976 3564 0.01072
976 4600 0.00772
976 5604 0.01866
976 8662 0.01413
976 9071 0.00253
976 9143 0.01992
976 9480 0.01622
975 1076 0.01622
975 3516 0.01755
975 5148 0.01697
975 5245 0.00987
975 6982 0.01956
975 7003 0.01832
975 7734 0.01828
975 8115 0.01463
974 2251 0.01779
974 2561 0.00929
974 2920 0.01647
974 4670 0.01578
974 5866 0.01663
974 6812 0.01115
974 7952 0.00710
974 8615 0.01800
974 8972 0.01096
973 1407 0.00452
973 2868 0.01157
973 3528 0.00350
973 4331 0.01921
973 5378 0.01918
973 6631 0.01590
972 2121 0.01942
972 4022 0.00664
972 4557 0.01507
972 4763 0.01829
972 6093 0.01276
972 6701 0.00918
972 7029 0.01538
972 7335 0.01549
972 8644 0.01659
971 1333 0.01839
971 2457 0.00444
971 3550 0.00944
971 3874 0.01164
971 4539 0.00655
971 4715 0.00817
971 5341 0.00954
971 5479 0.01456
971 5780 0.01071
971 5948 0.01145
971 6140 0.01025
971 6639 0.01336
971 7332 0.00580
971 8560 0.00800
971 9243 0.00534
971 9760 0.00927
970 1298 0.01592
970 3021 0.00959
970 3944 0.00584
970 7925 0.00847
970 8372 0.01359
970 8762 0.01319
970 9868 0.00548
969 2448 0.01539
969 3694 0.01182
969 4865 0.01914
969 6966 0.01767
969 7125 0.00574
969 7334 0.00682
969 8012 0.01301
969 9536 0.01976
968 2856 0.01926
968 2880 0.01918
968 2925 0.01837
968 3449 0.01454
968 3644 0.00732
968 4748 0.01473
968 4968 0.01771
968 5441 0.01638
968 8276 0.01060
968 9113 0.01368
968 9713 0.01260
967 1812 0.01493
967 3387 0.00992
967 5320 0.00831
967 5350 0.00407
967 5579 0.01259
967 6699 0.00616
967 7161 0.01860
967 7351 0.01060
967 7708 0.00880
967 9623 0.01979
966 1746 0.01674
966 4077 0.01943
966 6455 0.00543
966 7479 0.01292
966 8059 0.00823
966 8283 0.01322
966 9215 0.01951
966 9605 0.00976
965 1203 0.01568
965 1979 0.00284
965 1988 0.00159
965 2003 0.01496
965 2258 0.01812
965 2486 0.00244
965 2757 0.01784
965 4056 0.01975
965 4740 0.00450
965 4839 0.01751
965 5217 0.01851
965 5257 0.01991
965 6866 0.01335
965 7060 0.01274
965 7106 0.01782
965 8339 0.01752
965 8428 0.01898
965 9184 0.00203
964 1697 0.01107
964 2095 0.01702
964 2376 0.01545
964 3833 0.01875
964 3863 0.00777
964 5290 0.01172
964 5380 0.01917
964 5960 0.01148
964 6257 0.00847
964 6420 0.00855
964 7384 0.00846
964 8220 0.01326
964 8524 0.01200
964 9405 0.01390
963 1152 0.00856
963 1757 0.01372
963 1773 0.00156
963 1833 0.01665
963 2887 0.01086
963 3708 0.01051
963 4323 0.00794
963 5734 0.00103
963 5992 0.01475
963 6037 0.00773
963 6070 0.01879
963 7326 0.01225
963 7583 0.01924
963 8960 0.01570
963 9560 0.01970
962 1838 0.01271
962 1840 0.01170
962 2062 0.01963
962 3392 0.00528
962 3873 0.01526
962 4304 0.01142
962 4452 0.01669
962 5166 0.01393
962 5875 0.01971
962 6314 0.01449
962 6591 0.00802
962 7204 0.01783
962 7747 0.01981
962 7871 0.01707
962 8270 0.00849
962 9456 0.01059
962 9685 0.00852
961 1087 0.00541
961 1125 0.01860
961 1919 0.00879
961 2617 0.01958
961 3012 0.00423
961 4162 0.01811
961 4241 0.00752
961 4678 0.01245
961 5333 0.01179
961 5920 0.01408
961 9110 0.01814
960 1097 0.01827
960 1742 0.01936
960 2803 0.01037
960 3331 0.00298
960 3648 0.01668
960 4196 0.01908
960 4736 0.01179
960 4790 0.01600
960 5284 0.01658
960 6339 0.00809
960 7489 0.00886
960 7535 0.01558
960 9408 0.00615
960 9886 0.01781
960 9982 0.01421
959 1385 0.01446
959 1687 0.00992
959 1851 0.01798
959 1957 0.01346
959 2030 0.00763
959 2250 0.00312
959 3040 0.00428
959 3056 0.00987
959 3249 0.00717
959 3298 0.01892
959 4317 0.01540
959 4955 0.01496
959 5280 0.01933
959 5375 0.00898
958 1176 0.01742
958 1533 0.01379
958 1606 0.01915
958 2161 0.01589
958 3605 0.01143
958 4401 0.01387
958 5533 0.01041
958 6081 0.01607
958 7742 0.00632
958 7760 0.01068
958 7929 0.00852
958 9048 0.01413
958 9443 0.01631
958 9532 0.01697
957 1986 0.01044
957 2169 0.01074
957 2667 0.01787
957 3435 0.00679
957 3684 0.01838
957 4375 0.01876
957 4795 0.01702
957 5420 0.01107
957 5561 0.01617
957 5609 0.00845
957 6054 0.01997
957 7674 0.01016
957 8543 0.01551
957 8665 0.00892
957 8842 0.01876
956 1824 0.00860
956 2556 0.01045
956 2722 0.00480
956 3126 0.00929
956 3810 0.01655
956 4146 0.00819
956 5400 0.01284
956 6794 0.01763
956 8939 0.01837
956 8965 0.00724
956 8984 0.00525
956 9055 0.01841
955 2301 0.01404
955 3145 0.00553
955 3163 0.01701
955 3303 0.01253
955 3355 0.01835
955 3577 0.01754
955 5421 0.01208
955 5516 0.01002
955 5619 0.01741
955 5937 0.01524
955 6937 0.01328
955 7507 0.01375
955 7629 0.01770
954 4357 0.00061
954 8617 0.00312
954 8761 0.01884
954 9105 0.01056
953 2985 0.00779
953 3027 0.01821
953 3039 0.01739
953 4717 0.01978
953 8358 0.01052
953 8810 0.01922
953 9219 0.01538
953 9752 0.01908
952 1025 0.00968
952 2980 0.01403
952 3030 0.00426
952 3565 0.01650
952 4338 0.01760
952 6350 0.01025
952 6652 0.00260
952 7064 0.00882
952 7753 0.01840
952 8051 0.00916
952 9016 0.01578
952 9572 0.01783
952 9590 0.00979
951 1058 0.01846
951 1586 0.01138
951 3861 0.00909
951 4120 0.01914
951 9169 0.01874
950 1378 0.00643
950 1529 0.01285
950 5912 0.01888
950 6117 0.00967
950 6288 0.00552
950 7070 0.01232
950 7139 0.01744
950 7509 0.01424
950 8121 0.01540
950 9972 0.01715
949 992 0.00877
949 1411 0.01387
949 2917 0.01038
949 3004 0.01799
949 3672 0.01704
949 3904 0.01728
949 5078 0.01997
949 6468 0.01547
949 7065 0.01329
949 7496 0.00311
949 7516 0.01525
949 7687 0.01618
949 8175 0.01439
949 8999 0.01801
948 999 0.01501
948 1023 0.01172
948 1303 0.01159
948 2981 0.00991
948 3070 0.01694
948 3804 0.01157
948 3866 0.01259
948 4011 0.01823
948 4396 0.00983
948 4656 0.01022
948 5282 0.01381
948 5818 0.00734
948 6167 0.01192
948 8009 0.01458
948 9231 0.01887
948 9909 0.01880
947 962 0.01771
947 1554 0.01425
947 2062 0.00997
947 2694 0.01764
947 4304 0.00892
947 6118 0.00778
947 6314 0.01674
947 6591 0.01806
947 7290 0.00515
947 8221 0.01884
947 9456 0.00712
947 9685 0.00920
946 1131 0.01978
946 1347 0.01005
946 1356 0.01262
946 2268 0.01655
946 2886 0.01668
946 2973 0.01679
946 3245 0.01872
946 3409 0.01611
946 3465 0.01561
946 3915 0.00960
946 4084 0.01860
946 4549 0.00745
946 4593 0.01201
946 5549 0.01433
946 6260 0.00940
946 6695 0.01353
946 7662 0.01151
946 8191 0.01777
946 9815 0.00871
945 1368 0.01874
945 1859 0.01649
945 2576 0.01547
945 2672 0.01892
945 3630 0.00441
945 4505 0.00298
945 4672 0.01998
945 5072 0.00207
945 6464 0.01773
945 6748 0.00776
945 6976 0.01671
945 7348 0.00881
945 7511 0.01366
945 7515 0.01814
945 9999 0.01952
944 1576 0.01773
944 2984 0.01617
944 3971 0.01037
944 4365 0.01487
944 8211 0.01757
944 8536 0.00650
944 8558 0.01482
943 1403 0.00882
943 2117 0.01875
943 3595 0.01705
943 3691 0.01973
943 4536 0.01790
943 5434 0.01764
943 5996 0.01866
943 6072 0.01196
943 6676 0.01319
943 6792 0.01895
943 6885 0.01989
943 7305 0.01201
943 7926 0.01871
943 8787 0.01631
943 8801 0.01259
943 9749 0.01295
942 3655 0.00268
942 3777 0.01466
942 3921 0.01324
942 3982 0.01964
942 4473 0.01737
942 5158 0.01694
942 5159 0.00991
942 5216 0.01488
942 5611 0.01816
942 6273 0.00934
942 6573 0.00487
942 6574 0.01228
942 7137 0.01450
942 7776 0.01554
941 4238 0.01355
941 4321 0.01063
941 4676 0.01580
941 4981 0.01905
941 5605 0.01671
941 5997 0.01238
941 6352 0.01918
941 7513 0.01888
941 7603 0.01014
941 8033 0.01991
941 8080 0.00672
941 9406 0.01150
941 9790 0.01736
940 1795 0.00441
940 2362 0.00842
940 2417 0.00572
940 5147 0.01388
940 7006 0.01674
940 7075 0.01061
